PROVINCE,SECTOR,NUMBER of MSME
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,13
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,19
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,178
เพชรบุรี,ภาคการค้า,8
เพชรบุรี,ภาคการค้า,15
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,13
เพชรบุรี,ภาคการค้า,12
เพชรบุรี,ภาคการค้า,8
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,49
เพชรบุรี,ภาคการค้า,12
เพชรบุรี,ภาคการค้า,9
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,3921
เพชรบุรี,ภาคการค้า,10
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,30
เพชรบุรี,ภาคการค้า,270
เพชรบุรี,ภาคการค้า,12
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,31
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,53
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,78
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,35
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,50
เพชรบุรี,ภาคการค้า,13
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,10
เพชรบุรี,ภาคการค้า,13
เพชรบุรี,ภาคการค้า,156
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,15
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,56
เพชรบุรี,ภาคการค้า,7
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,29
เพชรบุรี,ภาคการค้า,14
เพชรบุรี,ภาคการค้า,104
เพชรบุรี,ภาคการค้า,34
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,13
เพชรบุรี,ภาคการค้า,17
เพชรบุรี,ภาคการค้า,8
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,11
เพชรบุรี,ภาคการค้า,111
เพชรบุรี,ภาคการค้า,5
เพชรบุรี,ภาคการค้า,4
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,14
เพชรบุรี,ภาคการค้า,8
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,10
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,7
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,2
เพชรบุรี,ภาคการค้า,8
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,1
เพชรบุรี,ภาคการค้า,9
เพชรบุรี,ภาคการค้า,3
เพชรบุรี,ภาคการค้า,6
เพชรบุรี,ภาคการค้า,28
เพชรบุรี,ภาคการค้า,158
